,Principal component 0,Principal component 1,Principal component 2,Principal component 3,Principal component 4,Principal component 5,Principal component 6,Principal component 7,Principal component 8,Principal component 9,Principal component 10,Principal component 11,Principal component 12,Principal component 13,Principal component 14,Principal component 15,Principal component 16,Principal component 17,Principal component 18,Principal component 19,Principal component 20,Principal component 21,Principal component 22,Principal component 23,Principal component 24,Principal component 25,Spectral Centroid Overall Standard Deviation,Spectral Rolloff Point Overall Standard Deviation,Spectral Flux Overall Standard Deviation,Compactness Overall Standard Deviation,Spectral Variability Overall Standard Deviation,Root Mean Square Overall Standard Deviation,Fraction Of Low Energy Windows Overall Standard Deviation,Zero Crossings Overall Standard Deviation,MFCC Overall Standard Deviation 1,MFCC Overall Standard Deviation 2,MFCC Overall Standard Deviation 3,MFCC Overall Standard Deviation 4,MFCC Overall Standard Deviation 5,MFCC Overall Standard Deviation 6,MFCC Overall Standard Deviation 7,MFCC Overall Standard Deviation 8,MFCC Overall Standard Deviation 9,MFCC Overall Standard Deviation 10,MFCC Overall Standard Deviation 11,MFCC Overall Standard Deviation 12,MFCC Overall Standard Deviation 13,LPC Overall Standard Deviation 1,LPC Overall Standard Deviation 2,LPC Overall Standard Deviation 3,LPC Overall Standard Deviation 4,LPC Overall Standard Deviation 5,LPC Overall Standard Deviation 6,LPC Overall Standard Deviation 7,LPC Overall Standard Deviation 8,LPC Overall Standard Deviation 9,LPC Overall Standard Deviation 10,Method of Moments Overall Standard Deviation 1,Method of Moments Overall Standard Deviation 2,Method of Moments Overall Standard Deviation 3,Method of Moments Overall Standard Deviation 4,Method of Moments Overall Standard Deviation 5,Spectral Centroid Overall Average,Spectral Rolloff Point Overall Average,Spectral Flux Overall Average,Compactness Overall Average,Spectral Variability Overall Average,Root Mean Square Overall Average,Fraction Of Low Energy Windows Overall Average,Zero Crossings Overall Average,MFCC Overall Average 1,MFCC Overall Average 2,MFCC Overall Average 3,MFCC Overall Average 4,MFCC Overall Average 5,MFCC Overall Average 6,MFCC Overall Average 7,MFCC Overall Average 8,MFCC Overall Average 9,MFCC Overall Average 10,MFCC Overall Average 11,MFCC Overall Average 12,MFCC Overall Average 13,LPC Overall Average 1,LPC Overall Average 2,LPC Overall Average 3,LPC Overall Average 4,LPC Overall Average 5,LPC Overall Average 6,LPC Overall Average 7,LPC Overall Average 8,LPC Overall Average 9,LPC Overall Average 10,Method of Moments Overall Average 1,Method of Moments Overall Average 2,Method of Moments Overall Average 3,Method of Moments Overall Average 4,Method of Moments Overall Average 5,Chroma feature 0,Chroma feature 1,Chroma feature 2,Chroma feature 3,Chroma feature 4,Chroma feature 5,Chroma feature 6,Chroma feature 7,Chroma feature 8,Chroma feature 9,Chroma feature 10,Chroma feature 11
LPC Overall Average 1,0.8523971309473789,-0.051335191065433564,-0.2439779051818814,-0.1762112489834248,0.04420633961738625,-0.014135731411157176,0.17260345351343148,-0.007267679849626835,-0.10950948658215437,0.03658028294040087,-0.1970357175031681,0.08663393240464246,-0.041284200323199655,-0.13950408535599607,0.022559248146228894,-0.031042354408333948,-0.11681607818144328,-0.0543410879838663,0.07560015059387316,0.04733990510779447,0.027951228734952992,0.0009706149775498376,-0.073812930844183,0.015621087432366168,-0.0007820854658776911,0.0382108475267217,0.7271713343907986,0.8362151210543289,-0.0943540716988191,-0.0873818894615236,-0.03482187915404535,0.006870139496172095,0.018290486514758987,0.8103897234745904,0.09713832409773278,-0.12879334011515658,-0.009907933377469324,-0.03512446575536594,-0.010454535813865039,0.16195777927031196,0.1315900237194743,0.1821730777618284,0.29707793991212467,0.23828262186020344,0.21864729956046441,0.18121943484420572,0.05183117006518781,0.5328981285354738,0.25979912535996386,-0.48789497403750853,-0.1347214015062156,0.23826783352146125,0.3684129345767331,0.452150251041581,0.4853925781382835,0.5561243218591312,,0.4064256559413222,0.576842105937234,0.30569917802095775,0.0845827028981456,0.011150447377837883,0.9376416846325624,0.9534547585060392,0.16160712157271254,0.17469003978894776,0.029914956315851,0.10509592243161887,-0.06404491780977917,0.9613848261152669,0.37557437176830866,-0.7813996567038309,0.2401300005959347,-0.22550425663177898,0.17054183461382696,0.25676174357504844,0.47849842198088904,0.08788112503560566,-0.04945132112999575,0.028240210155270475,0.13015134509987267,-0.13700458778580288,0.0012364969588982851,1.0,-0.7855235523935503,-0.2901672538475586,0.24250212241250335,0.1615223751819958,0.26324428230265356,0.24363222891375272,0.42444102750742824,0.17555786367805212,,0.48067168037719643,0.9221786550900741,0.8361210672516198,0.6636205326910937,0.7068198281655566,-0.23173448945771777,-0.2370131317041734,-0.1931939174914663,-0.14094008384642095,-0.06641409936104752,-0.18356762806806612,-0.11247702008527101,-0.13657492581854194,-0.07296979785593685,-0.10139152533174696,-0.1706592829881379,-0.14851808546073428
LPC Overall Average 2,-0.8007998754359871,-0.3972111353954653,0.17207973103885565,-0.11146282955581414,0.03167101993358424,-0.0016924241598944598,-0.12238366402622967,-0.06439612962662773,0.07413432611248331,-0.07733057015355971,0.15687375416086585,-0.18590408698561048,-0.04745907028099225,-0.07313308951609958,-0.04778882416942056,0.028107055572116665,0.044997856012756625,0.0340088018373678,-0.07281301290947463,-0.05486146736179795,-0.010352535000708459,0.002003452003127327,0.06656980682239057,0.05777581670622039,0.04549848167351764,-0.01610550695694387,-0.47218378693763735,-0.653235372979249,-0.010213017653941803,0.030326203218281098,-0.03403286614844365,-0.07101460225866411,-0.0038835827498524423,-0.5937350214503965,-0.08309074623963007,0.31057434707105513,0.08777246840749127,0.19201445560132951,0.20130031961840208,0.11582289494951754,0.13819665461361846,0.03511995689488782,-0.0391579524909036,0.06805768972395206,0.04006269697559982,0.07769102246123942,0.1480378628575158,-0.36591798867416436,-0.4404824640803125,0.6447609913906738,0.44290494172118533,-0.0055953213982018754,-0.1773398898167523,-0.2666856795053811,-0.2819151605149527,-0.3572891001808245,,-0.45472296081151836,-0.536293192432643,-0.46691462928907507,-0.27989345468386756,-0.2318764768783612,-0.5927618101837228,-0.6144084859905982,-0.20536044914763074,-0.11356315997147041,-0.08594589315930802,-0.16245932448896894,0.0069387066079409174,-0.7245740694914345,-0.3925440092972235,0.6206774224828868,-0.6025151484282503,0.09975604188712485,-0.3278985362361044,-0.20073017633976994,-0.4089385493137643,0.038150040989181025,0.029276085890219995,0.047472571692701374,-0.1236034354471673,0.13050122346740559,0.042766952548981545,-0.7855235523935503,1.0,0.0060730890232376065,-0.27517847262190853,-0.28034178666028475,-0.34383038556504136,-0.21331027518480308,-0.31957639443256347,-0.10825148177912235,,-0.5344943460880598,-0.8853954251203812,-0.9588415522982008,-0.8680174227498373,-0.9064716687496931,-0.11544380042248417,-0.09023891860172821,-0.08293969290317095,-0.17106401281849956,-0.1702367628667893,-0.11570570527171142,-0.1607678516318733,-0.13747443848832042,-0.2052666238895829,-0.1174900759849661,-0.12827087471124515,-0.16939575273875254
LPC Overall Average 3,-0.29940856465731136,0.3586427936466947,0.3998865425478018,0.2725262382004437,0.15319986169106062,0.09381535086897208,0.5450206471020311,0.36222735043218857,0.032041836809242226,-0.01906309615759004,-0.027689301038751123,0.09242264910188382,0.048164546842074114,0.0505318742854378,0.10746493239210723,-0.12435352978775746,-0.10690428168989394,0.032711944962842084,0.003904049240181207,0.04751131795055076,0.04512912002636355,-0.03312493106741857,-0.10597590631211798,0.004191372040889797,-0.031531081818916035,0.048038952767871936,-0.3151965036556651,-0.33436682817468294,0.21553038596818183,0.1101619536868915,0.11244610629486401,0.07940779172005205,-0.05675805959154849,-0.4461089862536079,0.03094859928839907,-0.055042229276757795,0.18823545269680161,-0.09021299138467603,-0.1325826186128421,-0.15087608467625935,-0.12056473989717019,-0.08067994711103683,-0.11798884156036453,-0.13328029023095436,-0.10948320670742669,-0.09127913784651623,-0.05449736164996235,-0.07030964919108162,0.17170670774343588,-0.05271009933048603,-0.3900213503769779,-0.42338469122662503,-0.40994735515606945,-0.4701963625913965,-0.4621350695096217,-0.4527894178837701,,-0.20205791597806355,-0.1726257437680356,0.10517355490702206,0.32371544093952265,0.28217392942950087,-0.36737865747493653,-0.4466561212886778,0.0025617455475343684,-0.277886852100552,0.04801081803426893,0.026159657030313692,0.1310994570735746,-0.3858642313473416,-0.32798680532185626,0.5666987749720651,0.02271766137683859,-0.252088477103157,0.04639708624595292,-0.2556079602694999,-0.06408878709092448,-0.22461297624384516,0.13065170252438013,-0.16654974223368896,-0.08888705683444299,0.06350299864258598,0.025021537553692186,-0.2901672538475586,0.0060730890232376065,1.0,-0.15062768653420927,-0.05412158932158108,-0.22641555210910536,-0.18856663773137344,-0.2846412276152975,-0.2520571227132152,,-0.15104217983237647,-0.2507360130112075,-0.05259867932564626,0.07332340932797539,0.11056359305740637,0.2035215188123522,0.09238443980114593,-0.035445211129400654,0.03362352460582911,-0.020866218385752085,0.03515138999483246,-0.007851094382541455,0.021835065066887437,-0.004777579003625079,-0.11723961687309241,0.10427590808259882,0.17278538789638664
LPC Overall Average 4,0.4813635008521049,0.03785975152805222,0.19610714740451984,0.18190440935738525,-0.11932345808851151,0.27706550474061487,0.034064910828253914,-0.4310256286333752,0.0209290525046839,0.11115654251675236,0.5482163427612112,-0.14826395102223702,-0.09498425952959885,-0.05414824160179968,0.04091858125378591,-0.09094926179539409,-0.00987534319676536,-0.14974540609092016,0.0601312550249034,-0.015426227808389146,-0.036298731098173165,-0.024533453651581324,0.01138215610750375,0.00819438462316715,-0.11285045228521179,0.007428991508024306,0.20531013265745518,0.2747347880794457,-0.06205617546245986,-0.08220750267192395,-0.04816520472066679,-0.04499549361819081,0.015446590557757881,0.2864866158353599,-0.008177338388916438,-0.0144424427653246,0.03890265126888699,-0.15708746466083728,-0.0008514999234478083,0.0020786993948306897,-0.07522111369708294,-0.05856193489559953,0.011237952400363477,-0.057184640425443974,0.011661997278949022,0.03706317572599903,-0.06612645608085352,0.14906044950623434,0.3043923151913928,-0.39333253680462194,0.010897040160734487,0.3364366785203859,0.39808811622242274,0.4272916356067369,0.4107887849795248,0.40451614371954514,,0.035236037771280926,0.3802610684781388,0.3755421340509849,0.2655167379545585,0.25963387371252267,0.24324847823560283,0.22101505641361283,-0.027651585955421186,0.04777901150104004,-0.06225117814604499,-0.04720603105363064,0.07696060893579473,0.2508460516997945,0.17684781299959723,-0.401766815988589,0.4573499192218981,-0.49400324025450154,0.07124753485722173,0.07471647024329459,0.14574003211154038,-0.05976634204534494,0.02880726513623967,-0.03080714353628688,0.05384977697090779,-0.13765073630268032,-0.07724314580352307,0.24250212241250335,-0.27517847262190853,-0.15062768653420927,1.0,0.32081756841789644,0.242014626910045,0.09285714801017873,0.10358436704685245,0.13756458451724332,,0.051100189907498816,0.32389857262090044,0.32360621720426785,0.37780101932948607,0.33070515628718783,0.07526403299887335,0.07394700841049193,0.038030795981603076,-0.11737026030592054,-0.14202296895620012,-0.1702440512007533,-0.23680707041425578,-0.20200426197317461,-0.17561273471329267,0.029615942193169122,-0.009228044083066751,0.034831224240236686
LPC Overall Average 5,0.3628060261672303,-0.07833646331695433,0.34603029112222305,0.27925006780226297,0.03519664410189818,0.036016751532623494,-0.2506149975896309,-0.13112654108916957,0.031997406699431796,0.17928080900907964,0.14468741249378958,0.5212072495054781,0.3751074292328543,-0.03928486604667789,-0.23245206462642684,-0.02173709907711669,-0.14639857002343382,0.051578362846101476,0.13252647416008426,0.0007029441550379646,-0.016238793413684338,0.046030071472624765,0.06282324369740011,0.07166597329712363,0.03318738182126588,-0.0005599829939086449,0.14502296725051061,0.27724095417355116,0.1730092006100242,0.13203873958410917,0.0970864431648487,0.09814359228258004,0.027441078693206094,0.18803950788652649,0.018803546857849008,0.14712153298767797,0.22303657855110146,0.22350506645003218,0.2270954632770848,0.1372388179539917,0.12021950697103782,0.18582211534742255,0.1119282790680458,0.10911358620742499,0.16466669926419103,0.15564427684914778,0.2056768348316691,0.15093613875325004,0.33704329922277426,0.07078948638826116,0.12320186898592055,0.2490203044435932,0.27281884889738645,0.2714333186685505,0.3065665935770254,0.23427193230567261,,0.09603775578522668,0.33424455594306995,0.36533758528266885,0.27032947956435144,0.2848253281992962,0.11332183360507016,0.06761234703312463,0.020908497650890596,0.036977765202146136,-0.050472381033915666,-0.03973528191579697,0.0449385064732152,0.1066399689319546,0.006458997537552009,-0.24701397986615228,0.25328172161886664,-0.23061349046122553,-0.05147686789736136,0.01894580393808563,-0.05643063788746478,-0.06127929242168863,-0.15171025821261094,0.077432341973378,-0.1831598420117326,-0.1238253770381104,-0.08603108360264572,0.1615223751819958,-0.28034178666028475,-0.05412158932158108,0.32081756841789644,1.0,0.34341275031580304,0.05704315032849832,0.15357101289632596,0.1585996078106261,,0.0046730943858299566,0.23722399260470176,0.26261801808534907,0.24615357943927693,0.26987304470109147,0.026713101821964364,-0.021562925152508225,-0.037785270326016855,-0.05807134913447795,-0.13715843576835385,-0.1253857594816602,-0.06532173319594461,-0.024946420171174,-0.039912061708339316,-0.04782670061993159,-0.021617763141237048,0.00998119539244402
LPC Overall Average 6,0.4358594328972942,-0.2733896303017126,-0.2038470057537186,0.5212140485866672,-0.07069306252455733,0.0005247587261881329,-0.26473533291493573,0.1424102743851728,0.1552388586006158,0.0997853087107546,0.12898641998564683,0.24882742112134346,-0.013953070386476056,0.11306858124645107,0.2971431704936025,0.10017139897224547,0.08459334019101912,-0.15983522767394667,-0.1786768637995727,0.07747007534940802,0.09816736926583632,-0.023874984450706765,-0.07756131126487373,0.06366474951952002,0.04311348481274182,-0.02500232538482105,0.19691708625535284,0.31691062615758975,-0.09998774812179126,0.09733526460150581,0.03222672981913469,0.04713332213722233,0.03863070017554491,0.31165246111617884,0.02143070714172295,0.005815377312245547,-0.05826801201583789,0.07104549934196877,0.004791615281494451,0.12165535511482556,0.09489597995428599,0.1311847880408817,0.19342802350832292,0.1831340735766923,0.23405027607332385,0.19829130200291362,0.22663078968819422,0.16794775323448458,0.16457792971254825,-0.05909156687322747,-0.14145737972424005,0.1629868667923962,0.20677033751344243,0.24158160308610457,0.23593186046967568,0.2981316064896555,,0.14011083389112933,0.24708462247272578,0.14726265414148415,-0.009856508427703648,-0.019755072213225477,0.2269665205480734,0.1817750246674791,-0.0855438589335276,0.48954727862484054,0.012633517064617654,0.029754398786227598,-0.028796044354902166,0.2512602864602925,0.1268778755005511,-0.3363111088426188,0.1453985998890999,-0.07638605002196283,-0.3610571698103444,0.06226649667901731,0.058150570104339834,-0.08851681687548466,-0.07955636309291185,0.022788596486937877,0.019356787957901973,-0.35765741427974684,-0.20853034500714665,0.26324428230265356,-0.34383038556504136,-0.22641555210910536,0.242014626910045,0.34341275031580304,1.0,0.6093235801953067,0.43843098114727447,0.24566818062133203,,0.12140231329506093,0.33443351009748373,0.311538746458359,0.25985096263889673,0.24918479365393012,0.030866881086884814,-0.16304686723412087,-0.13222027186320998,-0.18419364753027945,-0.15421489169907346,-0.00904967420291515,0.03210900807609341,0.12191535619265212,0.0849265024952194,0.0931918108969812,0.06668657354414886,0.07594971616243981
LPC Overall Average 7,0.28930665090327634,-0.312175606134225,-0.4273774237646563,0.48727238106053533,-0.11771470201727322,-0.15536260051638798,-0.01912629085159697,0.30103149098230736,0.23866849071002522,0.2485870830190057,0.12990615638990133,-0.0731441638856603,-0.17516930112138693,-0.10486907256412037,0.026940832959955047,0.06785895617873494,-0.018833239053067077,0.13521566661598194,0.11890013521024394,-0.07397988365048111,-0.042605299172463466,0.06698512528780573,-0.05323742783254196,-0.09073353222744887,-0.0577419818134734,0.1030403097647883,0.1580988624048855,0.2290444225887871,-0.13923539891243053,0.037870398375640255,0.0019416749402049417,0.022345253091372693,0.02141054178968462,0.22587563663297358,0.062203452982663096,0.04760196181379082,-0.1662693242365691,-0.038916319388650054,-0.05629277325016711,0.11884556504861152,0.12112148117620396,0.08076469170128883,0.09473590440307657,0.10201789450753063,0.1262677223740256,0.1030489142704182,0.11755681574088249,0.1542976216422852,-0.04526880262509934,-0.08114742935684373,-0.16793779132984046,-0.07552357262036158,-0.059229854627632,-0.04399277431424095,-0.00442035613840195,0.07349031220270902,,0.1337104345482818,0.13639969648197506,-0.028630526628423168,-0.14229991129750041,-0.16556581838536158,0.22503348648252625,0.19411418626702284,-0.10346459959448638,0.24911092447534272,-0.04822204354759257,-0.03279903696779004,0.06573631859005429,0.22563789108635507,0.020962450199350387,-0.26120925954332647,-0.02506675043236577,-0.07080352426616168,-0.49437176358513407,0.10933234481469953,0.19648115583867848,-0.19562075606993612,-0.02476885410791349,-0.026262252626293697,0.12125078486170245,-0.22953762393316074,-0.02662368953698402,0.24363222891375272,-0.21331027518480308,-0.18856663773137344,0.09285714801017873,0.05704315032849832,0.6093235801953067,1.0,0.6005186352540659,0.2383946866638414,,0.057587770833597327,0.2479428447385054,0.1933802386490094,0.11095512697809942,0.11486908471629118,-0.06565600033095242,-0.16161623850272602,-0.10708963809121624,-0.1167257015981662,-0.06325163211434853,-0.008007323174380547,0.00016526520004299505,0.09018010407309963,0.07872125659125284,0.038643323143253736,0.03573051055497067,-0.025357790933708345
LPC Overall Average 8,0.5028307553125848,-0.3907345823461491,-0.2957448899293636,0.3433409704904263,-0.0175335955228883,-0.22072244612242403,0.04608199752393173,0.05068214758438821,0.05843017954799838,0.0964604305551572,-0.10073087848980354,-0.2539653467937323,0.17370143188592674,0.15436940001151309,-0.11638353359132346,-0.16032673223689714,-0.04805083856910054,0.27854708447679355,-0.068950071957001,-0.02507171572007918,-0.08820732148689839,0.0017805650469775122,-0.008116578476884677,0.005649165795906561,0.04628852047390312,-0.11950166013124548,0.29295372383848184,0.38384312884774646,-0.1425757922146506,-0.062494991994332984,-0.019945491537471858,-0.0011404438483262386,0.07969327838079315,0.4224314246660578,-0.04436301606216838,-0.011550924750048543,-0.08527618364095428,0.06654374176364905,0.010142932223268277,0.19730158699008937,0.15513410723606097,0.2260824247373255,0.30840828394307507,0.30854147047536173,0.28497969426102915,0.28223556425406043,0.21440203415398154,0.19008887971874724,0.041892231108177684,-0.15167275344192566,-0.03755768794415748,0.1906916868171308,0.23432370990548634,0.24795192080023218,0.32026673012084955,0.35603952032590813,,0.1462532510227553,0.2533240346391802,0.09027071053006257,-0.09185436845293167,-0.08743194012022146,0.4438434992475446,0.413308807519399,-0.0388847061680756,0.2760156877769281,-0.020947330840384814,0.003609934046379754,-0.01343773906714475,0.438653300098912,0.1532417635049309,-0.45693853798824285,0.08981867934502204,-0.14566058118456526,-0.383971377802037,-0.040832298373949,0.29004645912448407,-0.1104757181985338,-0.1573538031036536,-0.07684657740843702,0.012079130521100934,-0.25633641144691616,-0.02403281725597688,0.42444102750742824,-0.31957639443256347,-0.2846412276152975,0.10358436704685245,0.15357101289632596,0.43843098114727447,0.6005186352540659,1.0,0.5757914448211687,,0.14193185726113405,0.4422975966971778,0.3615005033929569,0.30003621821975357,0.29127296986734064,-0.13404362811305592,-0.2312118120588596,-0.1729992644933385,-0.20103060184892751,-0.1866262923015426,-0.17021398809005472,-0.13217073538605653,-0.06003133228824843,-0.06954575109277959,-0.0877648487675133,-0.0941693279706433,-0.1243601421808946
LPC Overall Average 9,0.25390610911516465,-0.3170778722089622,-0.11231796892080786,0.3434898371927074,0.025633317073129783,-0.09922147528614764,-0.04709654917517098,-0.16232574466836455,-0.10613989679838624,0.06768585758214647,-0.13969980556331643,-0.46389594880177676,0.4881819296848779,0.1300553310945836,-0.20110042494428795,0.03423533316901598,-0.02854369637632119,-0.2182705400649925,-0.039456483637239796,0.13950694462312957,0.08505433928393533,0.11126046107490307,-0.07172655195597107,-0.053016868617480215,-0.009404607659433292,0.04747023761115865,0.10561740695216237,0.1716124406887523,-0.026511630209091294,0.05925020366607409,0.05089649747882921,0.060272378405354585,0.06839123840354404,0.192908321098308,-0.029369948347831815,0.059536271996103375,-0.0091273820077659,0.09689899081092161,0.04161507776464055,0.1254123631288618,0.022974947945777605,0.1302204488080998,0.1669951052765337,0.16512197012080668,0.1239166878820059,0.17498481259745055,0.15421460592191194,0.062030405120511986,-0.007113107468017183,-0.051657786395508866,0.035970915523759084,0.17448294671126405,0.1098283527936727,0.1325111555426339,0.15850697112650233,0.14195567471302092,,0.08457338366440414,0.1260159690397394,0.05407887786461596,-0.04196568903021139,-0.02460821482730326,0.2075702917065021,0.19393663242350412,-0.09053684551833763,0.2244057901224438,-0.05312061590416585,-0.04796963529773239,0.008202799047883794,0.18886902801225117,0.0589974662714257,-0.28329481695794706,0.025791273749566506,-0.14032160863796528,-0.3033471596881461,-0.2679615563870197,0.04118405841898458,-0.057697323547262404,-0.08662268602877682,-0.07428215885312413,-0.07461709011723197,-0.17140476385386996,-0.13016925825150283,0.17555786367805212,-0.10825148177912235,-0.2520571227132152,0.13756458451724332,0.1585996078106261,0.24566818062133203,0.2383946866638414,0.5757914448211687,1.0,,-0.008095769243603777,0.1997263885607758,0.13152353201649408,0.10973728052438861,0.09278647851872877,-0.05907704329011328,-0.16869853957248074,-0.11309438090148703,-0.14139243372488045,-0.16936888000533848,-0.17000410919656073,-0.1373059611193554,-0.0802750647326486,-0.0709459440236292,0.025105879959409112,0.0038075062823842293,-0.08104682097681813
LPC Overall Average 10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Method of Moments Overall Average 1,0.41453582015088974,0.36068066102046825,-0.45071205157597055,-0.10756503188334349,0.5448445492424123,-0.10212415870564316,-0.07416231018251852,0.03492923647419151,-0.25636362376723676,0.006283757776780144,0.12858891350557225,0.08731683727585587,0.02493574500004758,-0.017258765316589045,0.09120146244011769,-0.08299282249969682,0.029464614259004568,0.03510770653073363,-0.11138794158917187,-0.025937665177211206,-0.009362850250502217,0.1448196628702883,0.05594260549217672,-0.001294411745751122,-0.05155967043664275,0.02795636671104384,0.1564945816069382,0.2840064511713385,0.3529427372643501,-0.21150147702319824,0.38794835272225553,0.4070672540736378,-0.14774422862215003,0.24183566924095615,-0.14205028937650505,-0.4100097450837407,-0.24311719493280246,-0.16302874824172583,-0.28404806476136035,-0.2576685614506176,-0.1711105163893912,-0.18509886083893504,-0.07596505628661707,-0.06652222897328877,-0.1443418852036086,-0.19167776964831332,-0.26518229739521726,-0.006445894170674505,-0.0413764503571926,-0.4446793517224023,-0.2612643160120631,-0.08136061696016086,0.014207623017705609,0.099277139189734,0.08616690181140645,0.18869095013622533,,0.7065944342240017,0.0890570201757141,0.01120424905886145,-0.12788506757782095,-0.14533891844109792,0.42644885056555165,0.44763156321780695,0.7997348350944942,0.08961849909653,0.802294062210262,0.8542712422643643,-0.3066969215368154,0.5232805216646605,0.8129433926540685,-0.3949318323205222,0.20669891087311743,0.021444837086012056,0.26607277677662483,0.1621187935952697,0.24500788911131227,0.10863120890918274,0.03888814149576776,-0.02161249009303989,0.07850450911385015,-0.08676930230726371,0.016966442258522098,0.48067168037719643,-0.5344943460880598,-0.15104217983237647,0.051100189907498816,0.0046730943858299566,0.12140231329506093,0.057587770833597327,0.14193185726113405,-0.008095769243603777,,1.0,0.5418992045801801,0.5332278681296805,0.43234662133739504,0.44788761107398567,0.06127497037753833,0.06432981355203944,0.03331293448949048,0.1102433306253871,0.14578620728083674,0.033201312612053197,0.08724091108818537,0.07109398528432852,0.15625448549746723,0.09411806424757323,0.06729541567626302,0.10635361136992527
Method of Moments Overall Average 2,0.9196883192017081,0.09312268392486787,-0.22436474081462615,-0.043806479969682365,0.02980722252383953,0.0018595607602412327,0.1788206969707536,-0.01989718288415506,-0.12866733887132376,-0.006380518508700594,-0.11724142844699763,0.11921466961443361,0.009111002429462967,0.009284730111458335,-0.025373359957885526,0.05871981863012863,0.033868518700534186,-0.02772651421978187,0.043776595571555506,-0.0027559842821117146,-0.019734862344488874,0.005354258450332868,-0.011361775152945341,-0.02718406754083299,-0.019846204670746777,0.016939615347576938,0.6098973366650375,0.7480397333382455,-0.07340722244462974,-0.1933237366163425,0.002384495347002264,0.03874320307920791,0.03459095927463573,0.7478853323539407,-0.014874635351517373,-0.30593595335386764,-0.028488216858945616,-0.12264063224477083,-0.07236596224810724,0.07075243860248345,0.05183584535434692,0.11561788842197926,0.24924201430969398,0.14902193601174388,0.14605525837410757,0.108734965677642,-0.009476614854428838,0.3749446968129596,0.3460887670706806,-0.6379221638665384,-0.29518624170208885,0.18434867007364839,0.35951288002657056,0.4571325935126099,0.4821504836709201,0.5540537226317787,,0.4176598718682842,0.5647041165760044,0.4103363491067032,0.16997394133413699,0.1285762053213242,0.8643651097159325,0.8549321104350993,0.19013531488459412,0.2195672321425037,0.07393032017134228,0.1517834677122906,-0.03562576106521164,0.9329583049002713,0.5206402070423416,-0.867506928425825,0.41094115970619866,-0.22785381232093363,0.2168994568240408,0.2506219148177826,0.4780272529698762,0.009360707448678429,-0.07279821724829674,0.0030941523562144245,0.11995610382562685,-0.17230582137973216,-0.05212388238812072,0.9221786550900741,-0.8853954251203812,-0.2507360130112075,0.32389857262090044,0.23722399260470176,0.33443351009748373,0.2479428447385054,0.4422975966971778,0.1997263885607758,,0.5418992045801801,1.0,0.9605968047485841,0.859190180946671,0.875142211708991,-0.15267996297557856,-0.1651548931494552,-0.1306882363633844,-0.07896200669778511,-0.05489078323757593,-0.14397086876410095,-0.06839037086883967,-0.08677694797945625,0.005382833261041877,-0.034324185831341995,-0.07946339214106966,-0.07878813029571585
Method of Moments Overall Average 3,0.8860513918311571,0.2989936952108335,-0.12535506456748305,0.04678059931408435,0.006712109165462004,0.01593518590345685,0.20416680630218134,0.043407351896446594,-0.10703840884210507,0.0021523245530258688,-0.12354312056286594,0.1386623791385189,0.024868406524410937,0.07254469777794495,0.002802649712015103,0.03434876171655839,0.016770319281941202,-0.011147184786110145,0.03956846322911711,0.0017421905690466063,-0.017784531490764977,-0.004754768336206255,-0.022852113303900162,-0.03610393765697574,-0.03474950587835935,0.014674476452010499,0.5346913250658896,0.6875216650073126,-0.009578335653924061,-0.14085605409894048,0.04094201025127855,0.0730133093195875,0.029288613592473534,0.6625687196488622,0.017780194019755686,-0.34124103845282705,-0.01640050572168936,-0.17600110295384808,-0.1462088220942305,-0.02827204185323809,-0.041297406583483895,0.04114568034533683,0.15198791059876757,0.03779630275552294,0.055602476601993966,0.02240691647756585,-0.07791836851137651,0.3622093216770005,0.4568815816359892,-0.6918963004020605,-0.42011426855568346,0.08987519206060816,0.28195569145868743,0.3700849303063563,0.39147096490064376,0.46485399214277656,,0.41601026496456855,0.5764026803696171,0.5101556174763073,0.31142575781637505,0.2665305124498568,0.7150096839453525,0.7109650889440385,0.20709050129607814,0.14259208891084596,0.08819718539542394,0.16361369737770648,-0.0047235625310315275,0.8170169861334885,0.469790686139858,-0.7521599200776177,0.5658203215110127,-0.19943133785792536,0.31799736459535427,0.21897223158949208,0.45970408596833356,-0.05456235850981838,-0.05203389155026803,-0.03779954340482852,0.11860678972018612,-0.15195693930602636,-0.06387172613796124,0.8361210672516198,-0.9588415522982008,-0.05259867932564626,0.32360621720426785,0.26261801808534907,0.311538746458359,0.1933802386490094,0.3615005033929569,0.13152353201649408,,0.5332278681296805,0.9605968047485841,1.0,0.9434049547755774,0.9638904612455559,-0.015875556706882635,-0.03535493536891203,-0.03134287610950342,0.04300393670003166,0.042915560520076744,-0.02927152081488075,0.02561013546238506,0.0010546919275452357,0.09468000776565748,0.02762545620378692,0.026239533264010496,0.04878456937773116
